id,customer_id,product_id,rating,comment,created_at
1384,19257,733,4,Satisfied with this purchase. Minor wear but looks great.,2025-11-28 13:51:02
1385,13428,2103,5,Absolutely fantastic! Exceeded all my expectations.,2023-12-03 09:10:03
1386,15095,2328,5,Best purchase I have made this year!,2025-07-24 14:50:45
1387,10747,4398,4,Satisfied with this purchase. Minor wear but looks great.,2026-06-21 17:20:00
1388,2520,2478,5,Very satisfied. Definitely worth the money.,2023-12-07 22:03:30
1389,12750,290,4,Good quality. Delivery was slightly delayed but product is solid.,2025-11-27 11:57:33
1390,1864,3615,5,Very satisfied. Definitely worth the money.,2025-11-29 20:02:23
1391,6773,3461,4,Satisfied with this purchase. Minor wear but looks great.,2026-02-22 04:09:16
1392,2305,1501,5,Best purchase I have made this year!,2025-11-29 19:56:58
1393,9204,650,5,Super fast shipping and great customer service. 10/10.,2026-03-03 08:00:14
1394,9204,3508,2,Not what I expected based on the pictures. Disappointed.,2026-03-08 13:00:14
1395,5927,437,5,Best purchase I have made this year!,2024-02-26 08:27:08
1396,8771,1750,5,Best purchase I have made this year!,2025-12-01 20:18:43
1397,6969,1654,3,Works okay but I expected better material.,2025-09-11 20:53:56
1398,6969,4595,5,"High quality build, works perfectly.",2025-09-07 19:53:56
1399,19034,1404,5,Best purchase I have made this year!,2025-11-03 10:36:47
1400,19034,993,4,Satisfied with this purchase. Minor wear but looks great.,2025-11-02 16:36:47
1401,9008,2234,5,Absolutely fantastic! Exceeded all my expectations.,2026-04-03 14:03:19
1402,18650,1513,4,"Very good product, works as advertised.",2023-12-03 06:43:34
1403,16192,4723,5,Best purchase I have made this year!,2023-06-08 05:25:53
1404,8665,3041,5,"High quality build, works perfectly.",2023-12-25 16:55:28
1405,8665,3044,4,Satisfied with this purchase. Minor wear but looks great.,2023-12-27 23:55:28
1406,8249,2825,4,"Very good product, works as advertised.",2024-11-29 14:18:07
1407,43,1710,4,Satisfied with this purchase. Minor wear but looks great.,2025-07-05 09:57:44
1408,10583,4024,5,Super fast shipping and great customer service. 10/10.,2024-11-01 19:08:07
1409,10583,3180,5,Best purchase I have made this year!,2024-11-06 20:08:07
1410,9277,1161,5,Very satisfied. Definitely worth the money.,2024-01-17 08:50:37
1411,2939,2456,5,Best purchase I have made this year!,2024-07-03 14:10:20
1412,1490,1134,5,Super fast shipping and great customer service. 10/10.,2023-03-06 07:33:27
1413,7633,2474,5,Super fast shipping and great customer service. 10/10.,2023-11-23 17:24:58
1414,13924,4560,4,Solid performance and good value for money.,2024-07-12 19:20:08
1415,8892,2959,5,Best purchase I have made this year!,2023-06-22 22:40:09
1416,9604,2825,5,Super fast shipping and great customer service. 10/10.,2025-12-18 14:12:38
1417,9604,4002,3,"It does the job, but there are better alternatives out there.",2025-12-22 16:12:38
1418,9604,4281,5,Very satisfied. Definitely worth the money.,2025-12-18 10:12:38
1419,15677,903,5,Very satisfied. Definitely worth the money.,2026-01-06 11:19:49
1420,6882,291,4,"Very good product, works as advertised.",2025-09-06 16:11:20
1421,6882,1484,4,Solid performance and good value for money.,2025-09-05 19:11:20
1422,1887,1219,5,Absolutely fantastic! Exceeded all my expectations.,2025-08-06 10:26:45
1423,15436,1126,5,Best purchase I have made this year!,2024-06-24 17:03:48
1424,18762,4219,5,Absolutely fantastic! Exceeded all my expectations.,2024-09-30 09:37:38
1425,4276,3079,5,Super fast shipping and great customer service. 10/10.,2025-07-20 17:27:48
1426,15892,2002,5,Super fast shipping and great customer service. 10/10.,2025-08-22 22:21:24
1427,2578,703,5,Very satisfied. Definitely worth the money.,2024-03-31 17:12:47
1428,3341,3343,5,"High quality build, works perfectly.",2024-07-18 09:26:54
1429,215,2839,4,Good quality. Delivery was slightly delayed but product is solid.,2025-07-12 21:45:30
1430,215,4560,5,Best purchase I have made this year!,2025-07-15 14:45:30
1431,14073,1917,5,Best purchase I have made this year!,2026-03-16 13:17:30
1432,15445,1243,5,Best purchase I have made this year!,2023-06-15 11:02:02
1433,15445,677,5,Absolutely fantastic! Exceeded all my expectations.,2023-06-18 10:02:02
1434,13171,4787,4,"Very good product, works as advertised.",2023-03-21 16:59:58
1435,13171,1872,5,Absolutely fantastic! Exceeded all my expectations.,2023-03-19 13:59:58
1436,845,3334,4,"Very good product, works as advertised.",2025-12-05 06:03:30
1437,5274,3531,4,Good quality. Delivery was slightly delayed but product is solid.,2023-05-02 12:24:08
1438,19743,628,4,"Very good product, works as advertised.",2023-09-27 00:55:09
1439,8996,1983,3,"It does the job, but there are better alternatives out there.",2023-11-27 13:53:06
1440,8996,3848,1,Horrible! Broke on the first day of use.,2023-12-02 17:53:06
1441,19717,506,1,Horrible! Broke on the first day of use.,2024-06-20 11:53:19
1442,14639,3268,4,Good quality. Delivery was slightly delayed but product is solid.,2024-07-27 13:52:53
1443,3184,4442,4,Satisfied with this purchase. Minor wear but looks great.,2023-12-14 17:10:26
1444,6504,3832,3,"Average quality. It is decent, but nothing special.",2024-09-04 00:52:57
1445,15716,1609,2,Disappointed. The quality feels cheap and plastic.,2025-12-31 14:15:49
1446,15716,3059,4,Satisfied with this purchase. Minor wear but looks great.,2025-12-30 14:15:49
1447,15716,148,4,"Very good product, works as advertised.",2026-01-01 15:15:49
1448,15439,277,4,Solid performance and good value for money.,2023-07-25 05:52:25
1449,2519,487,5,Very satisfied. Definitely worth the money.,2024-10-30 17:51:29
1450,17441,700,4,Solid performance and good value for money.,2024-12-19 10:03:16
1451,11755,3207,5,Very satisfied. Definitely worth the money.,2024-08-20 20:09:04
1452,18863,1465,5,"High quality build, works perfectly.",2024-07-31 14:33:19
1453,6507,4737,5,"High quality build, works perfectly.",2023-07-03 15:47:39
1454,12122,100,5,Absolutely fantastic! Exceeded all my expectations.,2023-07-05 23:55:23
1455,12122,3246,5,Very satisfied. Definitely worth the money.,2023-07-06 23:55:23
1456,17324,773,4,Solid performance and good value for money.,2023-04-15 10:59:40
1457,17324,1159,5,Absolutely fantastic! Exceeded all my expectations.,2023-04-14 08:59:40
1458,3504,4591,4,"Very good product, works as advertised.",2024-05-22 09:15:51
1459,6582,2992,5,"High quality build, works perfectly.",2025-07-12 00:49:23
1460,4839,3716,4,Solid performance and good value for money.,2023-05-10 17:19:05
1461,9330,553,4,Good quality. Delivery was slightly delayed but product is solid.,2025-12-24 20:58:33
1462,19895,3436,4,"Very good product, works as advertised.",2024-12-14 14:53:39
1463,15088,4819,5,"High quality build, works perfectly.",2023-05-15 09:03:55
1464,2776,2038,4,Solid performance and good value for money.,2024-12-25 05:37:07
1465,13593,3268,4,Good quality. Delivery was slightly delayed but product is solid.,2024-02-27 20:10:36
1466,14674,2516,5,Very satisfied. Definitely worth the money.,2025-07-17 10:56:24
1467,13680,3481,5,Absolutely fantastic! Exceeded all my expectations.,2025-10-05 23:47:18
1468,13680,1357,4,"Very good product, works as advertised.",2025-10-02 17:47:18
1469,13680,1756,4,Solid performance and good value for money.,2025-10-07 16:47:18
1470,3029,2393,5,"High quality build, works perfectly.",2024-08-05 14:39:45
1471,3029,1996,5,"High quality build, works perfectly.",2024-08-09 16:39:45
1472,5031,4121,4,Satisfied with this purchase. Minor wear but looks great.,2025-05-21 07:46:28
1473,1251,2842,5,"High quality build, works perfectly.",2026-02-05 21:20:31
1474,1251,1435,4,"Very good product, works as advertised.",2026-02-06 18:20:31
1475,11469,2104,5,Super fast shipping and great customer service. 10/10.,2025-12-13 10:32:58
1476,4136,2223,5,Super fast shipping and great customer service. 10/10.,2024-09-02 10:55:01
1477,18037,914,5,"High quality build, works perfectly.",2026-06-24 11:20:39
1478,18037,981,4,Good quality. Delivery was slightly delayed but product is solid.,2026-06-26 10:20:39
1479,13463,3885,2,Disappointed. The quality feels cheap and plastic.,2024-12-16 11:57:33
1480,4940,1714,5,Absolutely fantastic! Exceeded all my expectations.,2023-03-17 13:09:09
1481,14370,361,5,Best purchase I have made this year!,2024-12-10 20:36:32
1482,6687,3110,5,Absolutely fantastic! Exceeded all my expectations.,2024-08-28 14:19:05
1483,6810,4047,5,Best purchase I have made this year!,2023-11-26 21:46:02
1484,5541,353,4,Solid performance and good value for money.,2024-02-09 17:48:28
1485,5541,4943,4,Good quality. Delivery was slightly delayed but product is solid.,2024-02-12 21:48:28
1486,5541,1789,5,Very satisfied. Definitely worth the money.,2024-02-10 22:48:28
1487,3032,517,5,Absolutely fantastic! Exceeded all my expectations.,2025-08-21 15:13:12
1488,10110,3022,4,Satisfied with this purchase. Minor wear but looks great.,2025-06-19 15:32:46
1489,14337,3803,4,"Very good product, works as advertised.",2024-04-12 12:00:24
1490,14971,4993,3,"Average quality. It is decent, but nothing special.",2024-11-25 19:41:30
1491,19484,3315,5,Absolutely fantastic! Exceeded all my expectations.,2026-04-10 22:10:18
1492,149,1630,4,Solid performance and good value for money.,2024-11-06 08:31:02
1493,5572,1104,5,Super fast shipping and great customer service. 10/10.,2025-12-18 22:58:49
1494,12064,4622,5,Best purchase I have made this year!,2025-06-08 13:20:43
1495,7168,4255,5,Very satisfied. Definitely worth the money.,2023-03-24 18:10:35
1496,6445,2275,4,Solid performance and good value for money.,2023-05-14 12:09:40
1497,19050,699,5,"High quality build, works perfectly.",2023-11-29 16:45:06
1498,16932,4923,5,Very satisfied. Definitely worth the money.,2023-07-17 20:36:55
1499,16932,10,1,"Defective on arrival, and customer service has been unhelpful.",2023-07-19 19:36:55
1500,8382,2260,5,Very satisfied. Definitely worth the money.,2025-11-03 13:30:13
1501,17899,3287,4,Solid performance and good value for money.,2023-06-26 12:44:52
1502,12599,2862,5,"High quality build, works perfectly.",2025-12-06 14:46:49
1503,12599,1199,5,"High quality build, works perfectly.",2025-12-08 13:46:49
1504,17968,4128,4,Solid performance and good value for money.,2023-12-20 09:32:29
1505,17968,4869,4,Satisfied with this purchase. Minor wear but looks great.,2023-12-16 07:32:29
1506,17482,2310,5,Absolutely fantastic! Exceeded all my expectations.,2025-12-04 15:22:46
1507,13302,2221,5,"High quality build, works perfectly.",2025-10-13 06:16:04
1508,12572,50,4,Satisfied with this purchase. Minor wear but looks great.,2023-12-02 07:34:51
1509,13775,4859,5,Absolutely fantastic! Exceeded all my expectations.,2024-07-15 18:24:27
1510,13775,3395,4,"Very good product, works as advertised.",2024-07-17 00:24:27
1511,1660,481,5,Best purchase I have made this year!,2024-05-17 11:18:05
1512,15807,3487,5,Super fast shipping and great customer service. 10/10.,2023-02-28 17:34:23
1513,1697,899,5,Very satisfied. Definitely worth the money.,2024-06-30 08:09:21
1514,2156,3715,4,Satisfied with this purchase. Minor wear but looks great.,2023-09-19 06:41:34
1515,2156,3428,4,Satisfied with this purchase. Minor wear but looks great.,2023-09-11 11:41:34
1516,8012,3794,4,Solid performance and good value for money.,2025-12-30 05:33:46
1517,8012,2253,5,Best purchase I have made this year!,2025-12-29 05:33:46
1518,12239,3952,4,Satisfied with this purchase. Minor wear but looks great.,2023-12-11 20:18:25
1519,12239,4655,3,Works okay but I expected better material.,2023-12-11 21:18:25
1520,1085,4935,3,"Average quality. It is decent, but nothing special.",2024-03-23 23:26:00
1521,1151,4550,5,"High quality build, works perfectly.",2023-08-13 21:27:27
1522,1279,3299,4,Solid performance and good value for money.,2025-11-27 11:58:27
1523,5344,356,5,Best purchase I have made this year!,2025-09-11 08:44:41
1524,19202,1797,5,Absolutely fantastic! Exceeded all my expectations.,2024-12-19 18:36:51
1525,252,4584,5,Best purchase I have made this year!,2024-12-07 23:28:58
1526,14525,4786,5,Super fast shipping and great customer service. 10/10.,2025-07-17 19:43:25
1527,14525,406,4,Solid performance and good value for money.,2025-07-19 13:43:25
1528,17350,2076,5,Best purchase I have made this year!,2023-01-17 09:15:01
1529,10369,578,5,"High quality build, works perfectly.",2026-04-09 01:28:00
1530,19578,4503,5,Very satisfied. Definitely worth the money.,2025-07-03 16:52:55
1531,19578,4175,4,Good quality. Delivery was slightly delayed but product is solid.,2025-06-27 14:52:55
1532,15375,601,4,Satisfied with this purchase. Minor wear but looks great.,2023-09-21 12:30:16
1533,11418,719,5,Super fast shipping and great customer service. 10/10.,2025-12-29 01:27:47
1534,12062,4774,4,Satisfied with this purchase. Minor wear but looks great.,2024-02-18 18:15:14
1535,14422,2434,4,Satisfied with this purchase. Minor wear but looks great.,2025-08-18 15:39:32
1536,16718,4594,5,Very satisfied. Definitely worth the money.,2024-06-18 07:37:15
1537,13105,2679,5,Very satisfied. Definitely worth the money.,2023-01-15 13:17:29
1538,9616,4666,5,"High quality build, works perfectly.",2025-07-16 13:51:49
1539,12014,2879,5,Absolutely fantastic! Exceeded all my expectations.,2026-02-15 21:55:18
1540,176,1938,4,"Very good product, works as advertised.",2023-01-05 15:51:21
1541,16536,1036,4,Good quality. Delivery was slightly delayed but product is solid.,2024-09-24 15:22:53
1542,4343,280,4,Satisfied with this purchase. Minor wear but looks great.,2023-03-09 13:05:54
1543,19592,399,5,"High quality build, works perfectly.",2023-04-03 12:03:52
1544,43,753,4,Good quality. Delivery was slightly delayed but product is solid.,2025-06-25 21:01:59
1545,10447,3647,4,Good quality. Delivery was slightly delayed but product is solid.,2023-06-28 17:24:59
1546,10447,4316,5,Best purchase I have made this year!,2023-06-30 19:24:59
1547,10447,3378,1,Waste of money. Complete garbage. Do not buy!,2023-06-28 18:24:59
1548,3003,3689,5,"High quality build, works perfectly.",2025-11-26 20:11:11
1549,3003,1454,4,"Very good product, works as advertised.",2025-11-23 12:11:11
1550,10675,2409,5,Very satisfied. Definitely worth the money.,2024-11-19 12:33:21
1551,5512,3304,4,Satisfied with this purchase. Minor wear but looks great.,2023-12-15 23:07:24
1552,12980,4404,5,Best purchase I have made this year!,2026-01-01 15:56:58
1553,19842,3965,4,Solid performance and good value for money.,2024-09-05 13:37:36
1554,19842,3964,1,"Defective on arrival, and customer service has been unhelpful.",2024-08-28 13:37:36
1555,4899,885,5,"High quality build, works perfectly.",2025-08-25 11:55:54
1556,12314,518,5,Absolutely fantastic! Exceeded all my expectations.,2024-12-16 19:02:54
1557,12314,3484,5,Very satisfied. Definitely worth the money.,2024-12-12 17:02:54
1558,2444,1748,5,"High quality build, works perfectly.",2023-07-04 23:14:17
1559,18245,289,3,Decent product but shipping took way too long.,2026-01-22 17:30:55
1560,17206,4336,5,Very satisfied. Definitely worth the money.,2025-12-23 18:18:50
1561,8005,129,4,Solid performance and good value for money.,2024-05-04 14:33:02
1562,11013,881,4,Good quality. Delivery was slightly delayed but product is solid.,2025-04-07 17:00:20
1563,587,1235,5,Super fast shipping and great customer service. 10/10.,2023-08-15 01:46:10
1564,2561,2219,5,Absolutely fantastic! Exceeded all my expectations.,2025-09-21 16:08:42
1565,13967,2176,3,"It does the job, but there are better alternatives out there.",2025-12-07 10:59:58
1566,14744,3145,5,"High quality build, works perfectly.",2023-07-15 09:01:25
1567,12496,2648,1,"Defective on arrival, and customer service has been unhelpful.",2023-12-23 10:00:35
1568,17520,2860,4,"Very good product, works as advertised.",2026-06-02 12:32:52
1569,10458,3164,5,"High quality build, works perfectly.",2023-12-13 18:53:28
1570,10458,4950,5,Super fast shipping and great customer service. 10/10.,2023-12-14 19:53:28
1571,12930,1770,5,"High quality build, works perfectly.",2026-06-29 09:40:58
1572,10677,3716,4,Solid performance and good value for money.,2025-04-17 17:25:10
1573,1428,2351,3,Decent product but shipping took way too long.,2026-04-27 08:16:06
1574,12053,4771,5,Best purchase I have made this year!,2023-12-27 15:40:17
1575,4282,2284,4,Satisfied with this purchase. Minor wear but looks great.,2024-06-16 19:20:10
1576,18079,1688,5,Absolutely fantastic! Exceeded all my expectations.,2026-06-21 12:44:35
1577,12582,1508,4,Solid performance and good value for money.,2024-06-14 18:12:13
1578,12582,1053,5,Absolutely fantastic! Exceeded all my expectations.,2024-06-14 19:12:13
1579,1594,4544,5,Best purchase I have made this year!,2024-09-19 23:03:15
1580,1594,3746,3,Works okay but I expected better material.,2024-09-24 00:03:15
1581,1276,691,5,Super fast shipping and great customer service. 10/10.,2024-12-07 16:10:49
1582,1276,4127,5,Super fast shipping and great customer service. 10/10.,2024-12-09 20:10:49
1583,12743,4283,5,Super fast shipping and great customer service. 10/10.,2024-09-18 17:58:45
1584,12743,93,5,Best purchase I have made this year!,2024-09-26 15:58:45
1585,6819,4650,4,Good quality. Delivery was slightly delayed but product is solid.,2023-04-07 18:41:56
1586,18103,2219,5,Absolutely fantastic! Exceeded all my expectations.,2023-08-19 11:58:55
1587,310,4913,5,Absolutely fantastic! Exceeded all my expectations.,2024-06-24 20:56:27
1588,8674,3793,2,Disappointed. The quality feels cheap and plastic.,2026-07-05 10:51:04
1589,17376,2119,5,Absolutely fantastic! Exceeded all my expectations.,2025-12-01 16:10:10
1590,13351,313,4,"Very good product, works as advertised.",2024-01-09 09:14:54
1591,10659,4017,4,"Very good product, works as advertised.",2023-12-08 06:36:59
1592,2144,643,5,Super fast shipping and great customer service. 10/10.,2024-05-30 18:04:28
1593,9781,1951,5,Super fast shipping and great customer service. 10/10.,2024-11-23 11:35:40
1594,15026,32,5,Best purchase I have made this year!,2024-06-04 15:59:30
1595,371,4837,5,"High quality build, works perfectly.",2026-04-04 00:16:49
1596,2849,3761,5,"High quality build, works perfectly.",2023-10-20 14:51:57
1597,2849,2787,4,Satisfied with this purchase. Minor wear but looks great.,2023-10-16 14:51:57
1598,569,342,5,Very satisfied. Definitely worth the money.,2023-06-23 17:06:08
1599,10053,176,1,Waste of money. Complete garbage. Do not buy!,2025-10-20 11:53:13
1600,13955,2055,4,"Very good product, works as advertised.",2026-01-11 19:27:29
1601,17722,634,5,Super fast shipping and great customer service. 10/10.,2024-12-17 11:57:45
1602,9026,4869,5,Very satisfied. Definitely worth the money.,2023-05-08 16:59:22
1603,15321,1781,3,Works okay but I expected better material.,2025-02-10 13:35:47
1604,9311,1169,5,"High quality build, works perfectly.",2024-06-15 11:25:02
1605,7377,3178,5,Best purchase I have made this year!,2024-10-01 16:39:01
1606,13293,4964,5,Absolutely fantastic! Exceeded all my expectations.,2026-06-20 22:45:29
1607,13293,3681,4,Good quality. Delivery was slightly delayed but product is solid.,2026-06-22 21:45:29
1608,12173,1255,5,Super fast shipping and great customer service. 10/10.,2024-08-04 16:27:27
1609,16938,2906,5,"High quality build, works perfectly.",2023-12-29 11:42:40
1610,15841,1633,5,Super fast shipping and great customer service. 10/10.,2024-08-16 13:26:29
1611,19329,3538,5,Absolutely fantastic! Exceeded all my expectations.,2024-12-18 16:54:51
1612,16110,3717,4,Satisfied with this purchase. Minor wear but looks great.,2026-04-01 15:57:28
1613,2188,1986,5,Very satisfied. Definitely worth the money.,2025-03-16 14:00:25
1614,3124,3925,5,Very satisfied. Definitely worth the money.,2024-12-05 07:16:58
1615,16305,2490,4,Good quality. Delivery was slightly delayed but product is solid.,2025-07-10 21:12:14
1616,4951,2349,5,"High quality build, works perfectly.",2025-09-21 19:52:49
1617,19910,4212,4,Satisfied with this purchase. Minor wear but looks great.,2025-09-26 22:00:53
1618,1608,4927,5,Very satisfied. Definitely worth the money.,2023-12-03 11:45:40
1619,18113,761,5,"High quality build, works perfectly.",2026-07-01 20:12:46
1620,9316,985,5,Very satisfied. Definitely worth the money.,2023-05-24 15:16:43
1621,5400,3426,5,"High quality build, works perfectly.",2024-03-08 05:00:54
1622,9466,3165,5,Absolutely fantastic! Exceeded all my expectations.,2025-04-15 12:25:29
1623,19593,2296,4,"Very good product, works as advertised.",2023-07-16 16:46:33
1624,19593,138,5,Very satisfied. Definitely worth the money.,2023-07-21 21:46:33
1625,4331,3227,5,"High quality build, works perfectly.",2026-06-14 13:39:45
1626,3435,3099,5,Very satisfied. Definitely worth the money.,2025-12-23 12:54:42
1627,9755,831,5,Super fast shipping and great customer service. 10/10.,2024-05-06 18:30:37
1628,9755,4946,5,"High quality build, works perfectly.",2024-05-07 21:30:37
1629,4167,2609,4,Solid performance and good value for money.,2024-03-09 10:38:52
1630,8060,1285,5,Best purchase I have made this year!,2023-04-01 10:16:05
1631,6600,888,5,"High quality build, works perfectly.",2025-12-04 13:42:00
1632,17587,3400,5,Absolutely fantastic! Exceeded all my expectations.,2023-08-13 10:10:50
1633,17587,1644,5,"High quality build, works perfectly.",2023-08-12 09:10:50
1634,17587,2278,5,Super fast shipping and great customer service. 10/10.,2023-08-14 13:10:50
1635,10579,1450,2,Disappointed. The quality feels cheap and plastic.,2023-03-19 12:03:06
1636,10579,4756,3,Works okay but I expected better material.,2023-03-16 17:03:06
1637,8382,3813,3,"Average quality. It is decent, but nothing special.",2025-07-22 00:07:37
1638,15222,3588,4,Good quality. Delivery was slightly delayed but product is solid.,2024-11-12 13:36:53
1639,6120,398,5,Super fast shipping and great customer service. 10/10.,2024-07-31 13:06:52
1640,15632,3435,5,Best purchase I have made this year!,2024-06-18 08:58:21
1641,15410,1286,5,Super fast shipping and great customer service. 10/10.,2023-04-05 20:03:36
1642,10675,4686,4,Solid performance and good value for money.,2024-04-01 21:28:34
1643,13582,1843,4,"Very good product, works as advertised.",2023-06-22 18:54:42
1644,15959,521,5,Super fast shipping and great customer service. 10/10.,2023-04-16 00:13:30
1645,2529,763,3,Works okay but I expected better material.,2026-06-28 13:14:42
1646,17775,117,5,Best purchase I have made this year!,2025-08-07 10:51:46
1647,6773,3488,5,Best purchase I have made this year!,2025-01-21 07:05:27
1648,808,924,4,Satisfied with this purchase. Minor wear but looks great.,2025-06-16 10:36:33
1649,8518,4809,4,Solid performance and good value for money.,2025-08-05 08:14:37
1650,3070,1091,4,"Very good product, works as advertised.",2026-03-31 15:31:33
1651,12447,4299,4,Solid performance and good value for money.,2025-11-02 11:32:04
1652,15343,1319,4,"Very good product, works as advertised.",2023-11-17 19:32:37
1653,15343,4276,4,Good quality. Delivery was slightly delayed but product is solid.,2023-11-22 18:32:37
1654,11208,317,5,Absolutely fantastic! Exceeded all my expectations.,2024-12-03 21:43:06
1655,11208,498,5,Very satisfied. Definitely worth the money.,2024-12-08 18:43:06
1656,632,4147,5,"High quality build, works perfectly.",2023-09-24 20:23:15
1657,5853,4423,4,"Very good product, works as advertised.",2025-03-29 13:59:19
1658,10702,4128,5,Very satisfied. Definitely worth the money.,2025-10-31 05:42:29
1659,16189,4285,5,Very satisfied. Definitely worth the money.,2023-10-02 11:35:46
1660,2366,563,5,Absolutely fantastic! Exceeded all my expectations.,2023-10-21 11:28:08
1661,2366,3677,5,Best purchase I have made this year!,2023-10-22 09:28:08
1662,18797,2037,5,Best purchase I have made this year!,2023-12-15 13:35:19
1663,12126,4730,4,Good quality. Delivery was slightly delayed but product is solid.,2024-11-10 14:49:01
1664,2395,806,4,"Very good product, works as advertised.",2024-07-11 20:40:52
1665,1571,573,4,Solid performance and good value for money.,2024-04-01 10:36:58
1666,8401,1386,4,Solid performance and good value for money.,2024-01-05 19:22:51
1667,261,271,5,"High quality build, works perfectly.",2024-07-08 17:45:02
1668,7118,2597,5,Absolutely fantastic! Exceeded all my expectations.,2025-03-21 19:10:38
1669,7118,1184,2,Disappointed. The quality feels cheap and plastic.,2025-03-20 18:10:38
1670,13562,4622,3,"Average quality. It is decent, but nothing special.",2023-03-19 23:24:34
1671,11219,4182,4,Satisfied with this purchase. Minor wear but looks great.,2023-12-08 21:50:04
1672,13904,3050,5,"High quality build, works perfectly.",2023-01-16 12:14:27
1673,13926,647,5,Best purchase I have made this year!,2026-04-14 21:26:55
1674,3608,2122,5,Super fast shipping and great customer service. 10/10.,2025-04-07 13:09:51
1675,3608,1680,5,"High quality build, works perfectly.",2025-04-06 09:09:51
1676,8964,2624,1,Horrible! Broke on the first day of use.,2024-04-17 10:16:36
1677,14318,4938,5,Super fast shipping and great customer service. 10/10.,2024-12-06 17:57:25
1678,14367,3484,5,Very satisfied. Definitely worth the money.,2024-06-07 07:54:11
1679,1978,830,5,Very satisfied. Definitely worth the money.,2023-01-11 18:12:54
1680,15386,4134,4,Good quality. Delivery was slightly delayed but product is solid.,2025-08-27 22:14:22
1681,14300,888,5,Best purchase I have made this year!,2025-08-20 09:20:29
1682,1500,4009,5,Best purchase I have made this year!,2024-11-28 08:17:27
1683,9380,715,5,"High quality build, works perfectly.",2024-05-01 18:31:30
1684,11179,4250,5,Very satisfied. Definitely worth the money.,2024-12-23 22:27:01
1685,17561,3582,4,Satisfied with this purchase. Minor wear but looks great.,2023-07-16 10:37:44
1686,4671,340,3,"It does the job, but there are better alternatives out there.",2025-12-13 22:37:54
1687,2046,4852,5,"High quality build, works perfectly.",2025-12-17 21:14:54
1688,11048,4317,2,Did not work as expected. Might return it soon.,2023-02-05 18:26:56
1689,9000,2306,3,"It does the job, but there are better alternatives out there.",2024-06-21 19:56:05
1690,4299,3242,5,Super fast shipping and great customer service. 10/10.,2024-07-27 17:21:27
1691,13272,1952,5,Absolutely fantastic! Exceeded all my expectations.,2025-09-05 09:19:57
1692,10529,4421,2,Disappointed. The quality feels cheap and plastic.,2024-12-02 12:49:03
1693,3326,3285,5,Absolutely fantastic! Exceeded all my expectations.,2023-03-26 15:23:09
1694,1369,2712,4,Solid performance and good value for money.,2024-01-29 17:58:25
1695,9809,3515,5,Best purchase I have made this year!,2024-10-11 12:31:10
1696,749,3825,4,"Very good product, works as advertised.",2024-08-21 15:42:32
1697,749,4149,5,"High quality build, works perfectly.",2024-08-26 17:42:32
1698,16843,2328,5,Absolutely fantastic! Exceeded all my expectations.,2026-01-23 19:03:12
1699,8213,4063,3,"Average quality. It is decent, but nothing special.",2023-10-26 20:35:08
1700,8938,728,5,"High quality build, works perfectly.",2024-11-04 18:35:17
1701,8938,3794,5,Very satisfied. Definitely worth the money.,2024-11-01 15:35:17
1702,5257,3520,5,Best purchase I have made this year!,2025-10-10 06:29:33
1703,11761,4616,3,"It does the job, but there are better alternatives out there.",2026-06-05 08:34:11
1704,7532,3340,4,Solid performance and good value for money.,2025-05-27 09:00:45
1705,7532,4437,5,Super fast shipping and great customer service. 10/10.,2025-05-28 13:00:45
1706,11576,2000,5,"High quality build, works perfectly.",2023-12-15 11:25:50
1707,19343,922,5,Very satisfied. Definitely worth the money.,2025-07-17 15:52:21
1708,7456,4037,4,"Very good product, works as advertised.",2023-12-19 12:57:22
1709,1738,4382,5,"High quality build, works perfectly.",2024-08-06 14:27:25
1710,11049,2573,5,Best purchase I have made this year!,2025-05-12 14:39:57
1711,6902,2199,5,Very satisfied. Definitely worth the money.,2025-06-16 15:17:43
1712,6902,3769,5,"High quality build, works perfectly.",2025-06-17 12:17:43
1713,16787,1991,4,Good quality. Delivery was slightly delayed but product is solid.,2024-06-20 15:32:16
1714,15011,2210,5,Absolutely fantastic! Exceeded all my expectations.,2024-06-25 13:54:52
1715,15011,409,4,Good quality. Delivery was slightly delayed but product is solid.,2024-06-24 21:54:52
1716,13064,3857,4,Good quality. Delivery was slightly delayed but product is solid.,2026-04-19 21:35:48
1717,8005,3356,5,Absolutely fantastic! Exceeded all my expectations.,2025-12-17 20:56:29
1718,17074,3288,5,Best purchase I have made this year!,2025-12-11 12:49:17
1719,330,4175,5,Best purchase I have made this year!,2023-12-05 20:41:03
1720,15062,1946,3,"It does the job, but there are better alternatives out there.",2025-06-06 20:04:11
1721,5105,1601,5,Absolutely fantastic! Exceeded all my expectations.,2023-03-29 18:17:02
1722,12062,4384,4,Solid performance and good value for money.,2025-12-14 15:26:52
1723,8595,122,4,"Very good product, works as advertised.",2023-05-14 09:18:47
1724,8595,1021,3,"Average quality. It is decent, but nothing special.",2023-05-08 06:18:47
1725,13608,2444,5,Very satisfied. Definitely worth the money.,2024-10-13 01:03:28
1726,8997,1833,4,Solid performance and good value for money.,2023-09-05 07:29:23
1727,16480,3615,3,Decent product but shipping took way too long.,2024-06-05 15:13:48
1728,15167,3544,5,Super fast shipping and great customer service. 10/10.,2024-07-25 19:27:45
1729,1200,1330,5,Very satisfied. Definitely worth the money.,2024-01-19 10:32:55
